destin_place,effective_time,origin_place,planned_time,process_id,service_pos,service_type,transport_id,transport_oper
700,748.0,700,1378.0,661,0,rcs,6597,incoming
671,667.0,700,90.0,661,1,dep,6597,incoming
671,355.0,700,800.0,661,1,rcf,6597,incoming
671,894.0,671,3780.0,661,0,dlv,6597,incoming
671,6058.0,671,6297.0,661,0,rcs,3122,outgoing
700,274.0,671,90.0,661,1,dep,3122,outgoing
174,702.0,700,300.0,661,2,dep,3122,outgoing
700,414.0,671,820.0,661,1,rcf,3122,outgoing
174,210.0,700,630.0,661,2,rcf,3122,outgoing
174,6699.0,174,3780.0,661,0,dlv,3122,outgoing
548,1175.0,548,1601.0,662,0,rcs,4027,incoming
128,545.0,548,150.0,662,1,dep,4027,incoming
456,1296.0,128,1360.0,662,2,dep,4027,incoming
128,730.0,548,675.0,662,1,rcf,4027,incoming
456,773.0,128,700.0,662,2,rcf,4027,incoming
456,40.0,456,4230.0,662,0,dlv,4027,incoming
456,3276.0,456,4250.0,662,0,rcs,5936,outgoing
700,1004.0,456,90.0,662,1,dep,5936,outgoing
108,1695.0,700,1365.0,662,2,dep,5936,outgoing
700,577.0,456,905.0,662,1,rcf,5936,outgoing
108,613.0,700,900.0,662,2,rcf,5936,outgoing
108,1299.0,108,3780.0,662,0,dlv,5936,outgoing
815,148.0,815,1341.0,663,0,rcs,9251,incoming
700,1223.0,815,90.0,663,1,dep,9251,incoming
700,1040.0,815,1220.0,663,1,rcf,9251,incoming
700,1115.0,700,3780.0,663,0,dlv,9251,incoming
485,522.0,485,1345.0,663,0,rcs,6800,incoming
700,859.0,485,90.0,663,1,dep,6800,incoming
700,854.0,485,1240.0,663,1,rcf,6800,incoming
700,42.0,700,3780.0,663,0,dlv,6800,incoming
281,188.0,281,1161.0,663,0,rcs,3856,incoming
700,1019.0,281,90.0,663,1,dep,3856,incoming
700,915.0,281,1200.0,663,1,rcf,3856,incoming
700,1621.0,700,3780.0,663,0,dlv,3856,incoming
700,5252.0,700,5454.0,663,0,rcs,11307,outgoing
187,240.0,700,90.0,663,1,dep,11307,outgoing
187,358.0,700,735.0,663,1,rcf,11307,outgoing
187,8242.0,187,3780.0,663,0,dlv,11307,outgoing
413,686.0,413,1373.0,664,0,rcs,10207,incoming
700,726.0,413,90.0,664,1,dep,10207,incoming
700,458.0,413,855.0,664,1,rcf,10207,incoming
700,2314.0,700,3780.0,664,0,dlv,10207,incoming
413,1647.0,413,1948.0,664,0,rcs,10227,incoming
700,341.0,413,90.0,664,1,dep,10227,incoming
700,523.0,413,860.0,664,1,rcf,10227,incoming
700,1024.0,700,3780.0,664,0,dlv,10227,incoming
561,116.0,561,281.0,664,0,rcs,12852,incoming
700,194.0,561,90.0,664,1,dep,12852,incoming
700,461.0,561,695.0,664,1,rcf,12852,incoming
700,66.0,700,3780.0,664,0,dlv,12852,incoming
700,476.0,700,837.0,664,0,rcs,13079,outgoing
628,394.0,700,90.0,664,1,dep,13079,outgoing
628,583.0,700,850.0,664,1,rcf,13079,outgoing
628,638.0,628,3840.0,664,0,dlv,13079,outgoing
128,456.0,128,697.0,665,0,rcs,14640,incoming
815,363.0,128,180.0,665,1,dep,14640,incoming
815,157.0,128,265.0,665,1,rcf,14640,incoming
815,1325.0,815,6445.0,665,0,dlv,14640,incoming
815,75.0,815,132.0,665,0,rcs,10717,outgoing
403,234.0,815,240.0,665,1,dep,10717,outgoing
403,818.0,815,945.0,665,1,rcf,10717,outgoing
403,719.0,403,5160.0,665,0,dlv,10717,outgoing
597,172.0,597,1008.0,666,0,rcs,3356,incoming
128,1134.0,597,300.0,666,1,dep,3356,incoming
128,1186.0,597,995.0,666,1,rcf,3356,incoming
128,1148.0,128,3960.0,666,0,dlv,3356,incoming
700,1261.0,700,1946.0,666,0,rcs,2232,incoming
128,737.0,700,90.0,666,1,dep,2232,incoming
128,881.0,700,1275.0,666,1,rcf,2232,incoming
128,569.0,128,3780.0,666,0,dlv,2232,incoming
413,1526.0,413,1482.0,666,0,rcs,6067,incoming
128,221.0,413,300.0,666,1,dep,6067,incoming
128,865.0,413,1000.0,666,1,rcf,6067,incoming
128,1322.0,128,3960.0,666,0,dlv,6067,incoming
128,25.0,128,311.0,666,0,rcs,1727,outgoing
468,499.0,128,240.0,666,1,dep,1727,outgoing
468,748.0,128,1025.0,666,1,rcf,1727,outgoing
468,165.0,468,3960.0,666,0,dlv,1727,outgoing
700,1635.0,700,2538.0,667,0,rcs,6357,incoming
628,933.0,700,90.0,667,1,dep,6357,incoming
628,490.0,700,845.0,667,1,rcf,6357,incoming
628,25940.0,628,3780.0,667,0,dlv,6357,incoming
700,433.0,700,1141.0,667,0,rcs,6554,incoming
628,741.0,700,90.0,667,1,dep,6554,incoming
628,478.0,700,845.0,667,1,rcf,6554,incoming
628,1746.0,628,3780.0,667,0,dlv,6554,incoming
700,309.0,700,967.0,667,0,rcs,6558,incoming
628,689.0,700,90.0,667,1,dep,6558,incoming
628,471.0,700,850.0,667,1,rcf,6558,incoming
628,429.0,628,3780.0,667,0,dlv,6558,incoming
628,50.0,628,566.0,667,0,rcs,9807,outgoing
128,795.0,628,300.0,667,1,dep,9807,outgoing
485,303.0,128,5.0,667,2,dep,9807,outgoing
128,706.0,628,920.0,667,1,rcf,9807,outgoing
485,1431.0,128,1260.0,667,2,rcf,9807,outgoing
485,1188.0,485,3960.0,667,0,dlv,9807,outgoing
349,1380.0,349,1579.0,668,0,rcs,5138,incoming
456,577.0,349,420.0,668,1,dep,5138,incoming
456,865.0,349,1079.0,668,1,rcf,5138,incoming
456,4977.0,456,356.0,668,0,dlv,5138,incoming
456,116.0,456,456.0,668,0,rcs,14120,outgoing
349,524.0,456,240.0,668,1,dep,14120,outgoing
349,1161.0,456,1135.0,668,1,rcf,14120,outgoing
349,1785.0,349,550.0,668,0,dlv,14120,outgoing
113,19465.0,113,19656.0,669,0,rcs,8344,incoming
700,215.0,113,90.0,669,1,dep,8344,incoming
700,714.0,113,1105.0,669,1,rcf,8344,incoming
700,174.0,700,3780.0,669,0,dlv,8344,incoming
815,474.0,815,1438.0,669,0,rcs,8878,incoming
700,1001.0,815,90.0,669,1,dep,8878,incoming
700,1009.0,815,1220.0,669,1,rcf,8878,incoming
700,3.0,700,3780.0,669,0,dlv,8878,incoming
700,164.0,700,636.0,669,0,rcs,1445,outgoing
349,1413.0,700,785.0,669,1,dep,1445,outgoing
349,1195.0,700,1200.0,669,1,rcf,1445,outgoing
349,768.0,349,550.0,669,0,dlv,1445,outgoing
614,1131.0,614,1132.0,670,0,rcs,9500,incoming
815,96.0,614,150.0,670,1,dep,9500,incoming
815,152.0,614,455.0,670,1,rcf,9500,incoming
815,914.0,815,5005.0,670,0,dlv,9500,incoming
485,672.0,485,529.0,670,0,rcs,5211,incoming
815,103.0,485,300.0,670,1,dep,5211,incoming
815,149.0,485,400.0,670,1,rcf,5211,incoming
815,76.0,815,5450.0,670,0,dlv,5211,incoming
815,97.0,815,1029.0,670,0,rcs,10455,outgoing
774,1166.0,815,240.0,670,1,dep,10455,outgoing
774,237.0,815,215.0,670,1,rcf,10455,outgoing
774,4008.0,774,5370.0,670,0,dlv,10455,outgoing
700,619.0,700,1238.0,671,0,rcs,6464,incoming
671,651.0,700,90.0,671,1,dep,6464,incoming
671,392.0,700,795.0,671,1,rcf,6464,incoming
671,1791.0,671,3780.0,671,0,dlv,6464,incoming
815,44.0,815,984.0,671,0,rcs,3642,incoming
671,1128.0,815,240.0,671,1,dep,3642,incoming
671,904.0,815,1020.0,671,1,rcf,3642,incoming
671,431.0,671,4680.0,671,0,dlv,3642,incoming
671,8857.0,671,9061.0,671,0,rcs,983,outgoing
700,248.0,671,90.0,671,1,dep,983,outgoing
196,480.0,700,80.0,671,2,dep,983,outgoing
700,419.0,671,800.0,671,1,rcf,983,outgoing
196,619.0,700,940.0,671,2,rcf,983,outgoing
196,2272.0,196,3780.0,671,0,dlv,983,outgoing
700,832.0,700,1054.0,672,0,rcs,6224,incoming
671,250.0,700,90.0,672,1,dep,6224,incoming
671,365.0,700,795.0,672,1,rcf,6224,incoming
671,1070.0,671,3780.0,672,0,dlv,6224,incoming
815,179.0,815,1343.0,672,0,rcs,10176,incoming
671,1357.0,815,240.0,672,1,dep,10176,incoming
671,948.0,815,995.0,672,1,rcf,10176,incoming
671,143.0,671,4680.0,672,0,dlv,10176,incoming
815,150.0,815,1128.0,672,0,rcs,4408,incoming
671,1161.0,815,240.0,672,1,dep,4408,incoming
671,895.0,815,1020.0,672,1,rcf,4408,incoming
671,1519.0,671,4680.0,672,0,dlv,4408,incoming
671,2061.0,671,2278.0,672,0,rcs,806,outgoing
700,266.0,671,90.0,672,1,dep,806,outgoing
308,1491.0,700,460.0,672,2,dep,806,outgoing
700,468.0,671,795.0,672,1,rcf,806,outgoing
308,1344.0,700,1885.0,672,2,rcf,806,outgoing
308,1074.0,308,3780.0,672,0,dlv,806,outgoing
371,405.0,371,315.0,673,0,rcs,7067,incoming
555,165.0,371,300.0,673,1,dep,7067,incoming
555,679.0,371,750.0,673,1,rcf,7067,incoming
555,1481.0,555,1560.0,673,0,dlv,7067,incoming
690,2796.0,690,2895.0,673,0,rcs,3208,incoming
555,352.0,690,300.0,673,1,dep,3208,incoming
555,637.0,690,810.0,673,1,rcf,3208,incoming
555,3260.0,555,1560.0,673,0,dlv,3208,incoming
690,1715.0,690,1835.0,673,0,rcs,3201,incoming
555,375.0,690,300.0,673,1,dep,3201,incoming
555,637.0,690,810.0,673,1,rcf,3201,incoming
555,4813.0,555,1560.0,673,0,dlv,3201,incoming
555,14780.0,555,14854.0,673,0,rcs,13644,outgoing
371,336.0,555,300.0,673,1,dep,13644,outgoing
371,621.0,555,735.0,673,1,rcf,13644,outgoing
371,147.0,371,1560.0,673,0,dlv,13644,outgoing
579,27.0,579,27.0,674,0,rcs,3365,incoming
128,46.0,579,90.0,674,1,dep,3365,incoming
128,693.0,579,1010.0,674,1,rcf,3365,incoming
128,705.0,128,3780.0,674,0,dlv,3365,incoming
579,61.0,579,261.0,674,0,rcs,2939,incoming
128,243.0,579,90.0,674,1,dep,2939,incoming
128,774.0,579,1005.0,674,1,rcf,2939,incoming
128,29.0,128,3780.0,674,0,dlv,2939,incoming
128,6.0,128,394.0,674,0,rcs,6910,outgoing
332,584.0,128,240.0,674,1,dep,6910,outgoing
332,474.0,128,815.0,674,1,rcf,6910,outgoing
332,243.0,332,3840.0,674,0,dlv,6910,outgoing
815,56.0,815,78.0,675,0,rcs,3933,incoming
485,96.0,815,135.0,675,1,dep,3933,incoming
485,266.0,815,285.0,675,1,rcf,3933,incoming
485,97.0,485,5160.0,675,0,dlv,3933,incoming
815,62.0,815,87.0,675,0,rcs,4324,incoming
485,144.0,815,135.0,675,1,dep,4324,incoming
485,141.0,815,295.0,675,1,rcf,4324,incoming
485,189.0,485,5160.0,675,0,dlv,4324,incoming
700,1735.0,700,2231.0,675,0,rcs,2111,incoming
485,577.0,700,90.0,675,1,dep,2111,incoming
485,937.0,700,1285.0,675,1,rcf,2111,incoming
485,643.0,485,3780.0,675,0,dlv,2111,incoming
485,159.0,485,212.0,675,0,rcs,11225,outgoing
815,152.0,485,150.0,675,1,dep,11225,outgoing
649,469.0,815,385.0,675,2,dep,11225,outgoing
815,45.0,485,100.0,675,1,rcf,11225,outgoing
649,209.0,815,225.0,675,2,rcf,11225,outgoing
649,48.0,649,4740.0,675,0,dlv,11225,outgoing
377,969.0,377,1364.0,676,0,rcs,13444,incoming
485,488.0,377,150.0,676,1,dep,13444,incoming
485,323.0,377,280.0,676,1,rcf,13444,incoming
485,1174.0,485,5160.0,676,0,dlv,13444,incoming
700,396.0,700,1064.0,676,0,rcs,3553,incoming
485,719.0,700,90.0,676,1,dep,3553,incoming
485,1022.0,700,1285.0,676,1,rcf,3553,incoming
485,2614.0,485,3780.0,676,0,dlv,3553,incoming
485,8145.0,485,11097.0,676,0,rcs,13521,outgoing
700,3025.0,485,90.0,676,1,dep,13521,outgoing
108,720.0,700,510.0,676,2,dep,13521,outgoing
700,995.0,485,1250.0,676,1,rcf,13521,outgoing
108,713.0,700,890.0,676,2,rcf,13521,outgoing
108,18942.0,108,3780.0,676,0,dlv,13521,outgoing
727,117.0,727,204.0,677,0,rcs,13888,incoming
101,184.0,727,120.0,677,1,dep,13888,incoming
101,120.0,727,125.0,677,1,rcf,13888,incoming
101,949.0,101,2880.0,677,0,dlv,13888,incoming
727,124.0,727,339.0,677,0,rcs,13878,incoming
101,274.0,727,120.0,677,1,dep,13878,incoming
101,208.0,727,125.0,677,1,rcf,13878,incoming
101,845.0,101,2880.0,677,0,dlv,13878,incoming
727,268.0,727,319.0,677,0,rcs,2856,incoming
101,107.0,727,120.0,677,1,dep,2856,incoming
101,125.0,727,125.0,677,1,rcf,2856,incoming
101,1076.0,101,2880.0,677,0,dlv,2856,incoming
101,246.0,101,1109.0,677,0,rcs,11233,outgoing
281,953.0,101,150.0,677,1,dep,11233,outgoing
281,122.0,101,135.0,677,1,rcf,11233,outgoing
281,8644.0,281,2880.0,677,0,dlv,11233,outgoing
690,1805.0,690,1785.0,678,0,rcs,3206,incoming
555,249.0,690,300.0,678,1,dep,3206,incoming
555,659.0,690,810.0,678,1,rcf,3206,incoming
555,6248.0,555,1560.0,678,0,dlv,3206,incoming
815,87.0,815,1057.0,678,0,rcs,3621,incoming
555,1162.0,815,240.0,678,1,dep,3621,incoming
555,712.0,815,685.0,678,1,rcf,3621,incoming
555,1157.0,555,5760.0,678,0,dlv,3621,incoming
555,13392.0,555,13459.0,678,0,rcs,473,outgoing
341,327.0,555,300.0,678,1,dep,473,outgoing
341,604.0,555,770.0,678,1,rcf,473,outgoing
341,241.0,341,1620.0,678,0,dlv,473,outgoing
610,664.0,610,1102.0,679,0,rcs,5193,incoming
128,537.0,610,150.0,679,1,dep,5193,incoming
411,1541.0,128,1555.0,679,2,dep,5193,incoming
128,178.0,610,140.0,679,1,rcf,5193,incoming
411,323.0,128,645.0,679,2,rcf,5193,incoming
411,515.0,411,4230.0,679,0,dlv,5193,incoming
456,4737.0,456,5570.0,679,0,rcs,5922,incoming
700,861.0,456,90.0,679,1,dep,5922,incoming
411,347.0,700,90.0,679,2,dep,5922,incoming
700,689.0,456,905.0,679,1,rcf,5922,incoming
411,1528.0,700,2320.0,679,2,rcf,5922,incoming
411,2779.0,411,3420.0,679,0,dlv,5922,incoming
366,2194.0,366,2621.0,679,0,rcs,11378,incoming
128,524.0,366,150.0,679,1,dep,11378,incoming
411,1534.0,128,1565.0,679,2,dep,11378,incoming
128,165.0,366,130.0,679,1,rcf,11378,incoming
411,367.0,128,650.0,679,2,rcf,11378,incoming
411,3196.0,411,4230.0,679,0,dlv,11378,incoming
411,846.0,411,1759.0,679,0,rcs,2223,outgoing
700,967.0,411,90.0,679,1,dep,2223,outgoing
635,620.0,700,335.0,679,2,dep,2223,outgoing
700,1638.0,411,1940.0,679,1,rcf,2223,outgoing
635,425.0,700,790.0,679,2,rcf,2223,outgoing
635,323.0,635,3780.0,679,0,dlv,2223,outgoing
233,521.0,233,4267.0,680,0,rcs,7174,incoming
609,3762.0,233,90.0,680,1,dep,7174,incoming
609,514.0,233,1035.0,680,1,rcf,7174,incoming
609,1515.0,609,3780.0,680,0,dlv,7174,incoming
609,1220.0,609,1497.0,680,0,rcs,8544,outgoing
128,491.0,609,240.0,680,1,dep,8544,outgoing
485,224.0,128,295.0,680,2,dep,8544,outgoing
128,869.0,609,765.0,680,1,rcf,8544,outgoing
485,963.0,128,1260.0,680,2,rcf,8544,outgoing
485,455.0,485,3960.0,680,0,dlv,8544,outgoing
809,334.0,809,495.0,681,0,rcs,11671,incoming
128,263.0,809,150.0,681,1,dep,11671,incoming
166,291.0,128,295.0,681,2,dep,11671,incoming
128,472.0,809,470.0,681,1,rcf,11671,incoming
166,107.0,128,135.0,681,2,rcf,11671,incoming
166,14655.0,166,4230.0,681,0,dlv,11671,incoming
166,164.0,166,201.0,681,0,rcs,2813,outgoing
128,138.0,166,150.0,681,1,dep,2813,outgoing
411,913.0,128,930.0,681,2,dep,2813,outgoing
128,148.0,166,130.0,681,1,rcf,2813,outgoing
411,397.0,128,645.0,681,2,rcf,2813,outgoing
411,4782.0,411,4230.0,681,0,dlv,2813,outgoing
614,155.0,614,183.0,682,0,rcs,9511,incoming
815,121.0,614,150.0,682,1,dep,9511,incoming
815,175.0,614,455.0,682,1,rcf,9511,incoming
815,873.0,815,3565.0,682,0,dlv,9511,incoming
609,12.0,609,334.0,682,0,rcs,4938,incoming
815,554.0,609,300.0,682,1,dep,4938,incoming
815,768.0,609,820.0,682,1,rcf,4938,incoming
815,59.0,815,5315.0,682,0,dlv,4938,incoming
614,67.0,614,143.0,682,0,rcs,9400,incoming
815,165.0,614,150.0,682,1,dep,9400,incoming
815,172.0,614,455.0,682,1,rcf,9400,incoming
815,874.0,815,3565.0,682,0,dlv,9400,incoming
815,37929.0,815,38832.0,682,0,rcs,11736,outgoing
700,942.0,815,90.0,682,1,dep,11736,outgoing
700,1086.0,815,1210.0,682,1,rcf,11736,outgoing
700,549.0,700,3780.0,682,0,dlv,11736,outgoing
166,47.0,166,53.0,683,0,rcs,12782,incoming
128,134.0,166,180.0,683,1,dep,12782,incoming
671,1311.0,128,1205.0,683,2,dep,12782,incoming
128,150.0,166,230.0,683,1,rcf,12782,incoming
671,717.0,128,750.0,683,2,rcf,12782,incoming
671,2562.0,671,4140.0,683,0,dlv,12782,incoming
700,2996.0,700,3279.0,683,0,rcs,14253,incoming
671,315.0,700,90.0,683,1,dep,14253,incoming
671,375.0,700,795.0,683,1,rcf,14253,incoming
671,1423.0,671,3780.0,683,0,dlv,14253,incoming
671,621.0,671,1906.0,683,0,rcs,1004,outgoing
571,1405.0,671,180.0,683,1,dep,1004,outgoing
571,850.0,671,915.0,683,1,rcf,1004,outgoing
571,1444.0,571,360.0,683,0,dlv,1004,outgoing
695,1779.0,695,2260.0,684,0,rcs,677,incoming
555,621.0,695,180.0,684,1,dep,677,incoming
341,494.0,555,310.0,684,2,dep,677,incoming
555,374.0,695,555.0,684,1,rcf,677,incoming
341,572.0,555,770.0,684,2,rcf,677,incoming
341,95.0,341,1620.0,684,0,dlv,677,incoming
349,317.0,349,903.0,684,0,rcs,4894,incoming
341,952.0,349,330.0,684,1,dep,4894,incoming
341,1100.0,349,1283.0,684,1,rcf,4894,incoming
341,1180.0,341,517.0,684,0,dlv,4894,incoming
341,1510.0,341,1905.0,684,0,rcs,13983,outgoing
349,776.0,341,420.0,684,1,dep,13983,outgoing
388,799.0,349,690.0,684,2,dep,13983,outgoing
349,1161.0,341,1390.0,684,1,rcf,13983,outgoing
388,640.0,349,595.0,684,2,rcf,13983,outgoing
388,228.0,388,370.0,684,0,dlv,13983,outgoing
187,210.0,187,532.0,685,0,rcs,4849,incoming
349,352.0,187,90.0,685,1,dep,4849,incoming
349,617.0,187,625.0,685,1,rcf,4849,incoming
349,2929.0,349,550.0,685,0,dlv,4849,incoming
441,1378.0,441,1383.0,685,0,rcs,2911,incoming
349,150.0,441,205.0,685,1,dep,2911,incoming
349,802.0,441,695.0,685,1,rcf,2911,incoming
349,381.0,349,385.0,685,0,dlv,2911,incoming
411,1506.0,411,2106.0,685,0,rcs,682,incoming
349,780.0,411,240.0,685,1,dep,682,incoming
349,812.0,411,825.0,685,1,rcf,682,incoming
349,1908.0,349,385.0,685,0,dlv,682,incoming
349,14063.0,349,14553.0,685,0,rcs,1318,outgoing
149,610.0,349,180.0,685,1,dep,1318,outgoing
257,1177.0,149,725.0,685,2,dep,1318,outgoing
149,410.0,349,840.0,685,1,rcf,1318,outgoing
257,574.0,149,710.0,685,2,rcf,1318,outgoing
257,22988.0,257,6960.0,685,0,dlv,1318,outgoing
411,117.0,411,117.0,686,0,rcs,11450,incoming
349,372.0,411,410.0,686,1,dep,11450,incoming
349,800.0,411,815.0,686,1,rcf,11450,incoming
349,3119.0,349,550.0,686,0,dlv,11450,incoming
295,259.0,295,638.0,686,0,rcs,4219,incoming
700,417.0,295,90.0,686,1,dep,4219,incoming
349,483.0,700,95.0,686,2,dep,4219,incoming
700,332.0,295,725.0,686,1,rcf,4219,incoming
349,847.0,700,1300.0,686,2,rcf,4219,incoming
349,1395.0,349,3780.0,686,0,dlv,4219,incoming
349,175.0,349,453.0,686,0,rcs,10042,outgoing
149,398.0,349,180.0,686,1,dep,10042,outgoing
149,838.0,349,840.0,686,1,rcf,10042,outgoing
149,352.0,149,6680.0,686,0,dlv,10042,outgoing
610,427.0,610,987.0,687,0,rcs,5348,incoming
128,666.0,610,150.0,687,1,dep,5348,incoming
128,186.0,610,140.0,687,1,rcf,5348,incoming
128,448.0,128,4290.0,687,0,dlv,5348,incoming
128,3264.0,128,4737.0,687,0,rcs,12177,outgoing
700,1534.0,128,90.0,687,1,dep,12177,outgoing
700,1408.0,128,1595.0,687,1,rcf,12177,outgoing
700,255.0,700,3780.0,687,0,dlv,12177,outgoing
128,41.0,128,1267.0,688,0,rcs,787,incoming
413,1356.0,128,165.0,688,1,dep,787,incoming
413,842.0,128,1035.0,688,1,rcf,787,incoming
413,2733.0,413,3960.0,688,0,dlv,787,incoming
349,2445.0,349,4456.0,688,0,rcs,9679,incoming
413,2736.0,349,780.0,688,1,dep,9679,incoming
413,1027.0,349,1155.0,688,1,rcf,9679,incoming
413,439.0,413,360.0,688,0,dlv,9679,incoming
413,1587.0,413,1900.0,688,0,rcs,8239,outgoing
700,397.0,413,90.0,688,1,dep,8239,outgoing
635,323.0,700,35.0,688,2,dep,8239,outgoing
700,523.0,413,860.0,688,1,rcf,8239,outgoing
635,550.0,700,790.0,688,2,rcf,8239,outgoing
635,2197.0,635,3780.0,688,0,dlv,8239,outgoing
128,44.0,128,69.0,689,0,rcs,11551,incoming
134,122.0,128,150.0,689,1,dep,11551,incoming
134,772.0,128,895.0,689,1,rcf,11551,incoming
134,1454.0,134,3490.0,689,0,dlv,11551,incoming
128,135.0,128,209.0,689,0,rcs,6752,incoming
134,168.0,128,150.0,689,1,dep,6752,incoming
134,739.0,128,830.0,689,1,rcf,6752,incoming
134,817.0,134,3490.0,689,0,dlv,6752,incoming
134,94.0,134,109.0,689,0,rcs,2036,outgoing
398,206.0,134,240.0,689,1,dep,2036,outgoing
398,44.0,134,295.0,689,1,rcf,2036,outgoing
398,4252.0,398,9760.0,689,0,dlv,2036,outgoing
815,112.0,815,721.0,690,0,rcs,1955,incoming
128,721.0,815,150.0,690,1,dep,1955,incoming
128,199.0,815,125.0,690,1,rcf,1955,incoming
128,1277.0,128,4230.0,690,0,dlv,1955,incoming
128,4188.0,128,4366.0,690,0,rcs,12066,outgoing
628,386.0,128,240.0,690,1,dep,12066,outgoing
628,774.0,128,860.0,690,1,rcf,12066,outgoing
628,4854.0,628,3960.0,690,0,dlv,12066,outgoing
485,4.0,485,109.0,691,0,rcs,263,incoming
413,225.0,485,165.0,691,1,dep,263,incoming
413,702.0,485,965.0,691,1,rcf,263,incoming
413,192.0,413,3960.0,691,0,dlv,263,incoming
413,262.0,413,581.0,691,0,rcs,3677,outgoing
700,398.0,413,90.0,691,1,dep,3677,outgoing
700,472.0,413,870.0,691,1,rcf,3677,outgoing
700,7241.0,700,4505.0,691,0,dlv,3677,outgoing
128,74.0,128,551.0,692,0,rcs,6952,incoming
476,678.0,128,240.0,692,1,dep,6952,incoming
476,664.0,128,960.0,692,1,rcf,6952,incoming
476,117.0,476,3960.0,692,0,dlv,6952,incoming
476,100.0,476,223.0,692,0,rcs,13371,outgoing
349,543.0,476,480.0,692,1,dep,13371,outgoing
349,705.0,476,720.0,692,1,rcf,13371,outgoing
349,1990.0,349,550.0,692,0,dlv,13371,outgoing
815,250.0,815,338.0,693,0,rcs,2990,incoming
485,275.0,815,240.0,693,1,dep,2990,incoming
485,398.0,815,290.0,693,1,rcf,2990,incoming
485,2453.0,485,5160.0,693,0,dlv,2990,incoming
485,95.0,485,209.0,693,0,rcs,13433,outgoing
128,250.0,485,150.0,693,1,dep,13433,outgoing
128,93.0,485,135.0,693,1,rcf,13433,outgoing
128,194.0,128,4200.0,693,0,dlv,13433,outgoing
485,175.0,485,219.0,694,0,rcs,9804,incoming
281,153.0,485,180.0,694,1,dep,9804,incoming
281,148.0,485,545.0,694,1,rcf,9804,incoming
281,466.0,281,2790.0,694,0,dlv,9804,incoming
281,202.0,281,1164.0,694,0,rcs,7920,outgoing
700,990.0,281,90.0,694,1,dep,7920,outgoing
700,893.0,281,1200.0,694,1,rcf,7920,outgoing
700,164.0,700,3780.0,694,0,dlv,7920,outgoing
166,201.0,166,219.0,695,0,rcs,12746,incoming
128,104.0,166,150.0,695,1,dep,12746,incoming
476,886.0,128,855.0,695,2,dep,12746,incoming
128,148.0,166,140.0,695,1,rcf,12746,incoming
476,626.0,128,690.0,695,2,rcf,12746,incoming
476,6316.0,476,4230.0,695,0,dlv,12746,incoming
128,47.0,128,601.0,695,0,rcs,13638,incoming
476,769.0,128,240.0,695,1,dep,13638,incoming
476,643.0,128,960.0,695,1,rcf,13638,incoming
476,324.0,476,3960.0,695,0,dlv,13638,incoming
476,133.0,476,439.0,695,0,rcs,179,outgoing
815,478.0,476,240.0,695,1,dep,179,outgoing
134,618.0,815,605.0,695,2,dep,179,outgoing
815,970.0,476,975.0,695,1,rcf,179,outgoing
134,220.0,815,260.0,695,2,rcf,179,outgoing
134,237.0,134,5160.0,695,0,dlv,179,outgoing
815,140.0,815,1341.0,696,0,rcs,9861,incoming
671,1381.0,815,240.0,696,1,dep,9861,incoming
671,998.0,815,995.0,696,1,rcf,9861,incoming
671,189.0,671,4680.0,696,0,dlv,9861,incoming
815,34.0,815,1059.0,696,0,rcs,10827,incoming
671,1235.0,815,240.0,696,1,dep,10827,incoming
671,807.0,815,995.0,696,1,rcf,10827,incoming
671,338.0,671,4680.0,696,0,dlv,10827,incoming
671,672.0,671,1416.0,696,0,rcs,12377,outgoing
349,804.0,671,120.0,696,1,dep,12377,outgoing
349,737.0,671,795.0,696,1,rcf,12377,outgoing
349,1025.0,349,385.0,696,0,dlv,12377,outgoing
233,37310.0,233,38353.0,697,0,rcs,13909,incoming
700,1060.0,233,90.0,697,1,dep,13909,incoming
700,1387.0,233,1450.0,697,1,rcf,13909,incoming
700,107.0,700,3840.0,697,0,dlv,13909,incoming
700,912.0,700,1350.0,697,0,rcs,8867,outgoing
395,466.0,700,90.0,697,1,dep,8867,outgoing
395,207.0,700,690.0,697,1,rcf,8867,outgoing
395,11612.0,395,3780.0,697,0,dlv,8867,outgoing
815,74.0,815,127.0,698,0,rcs,10321,incoming
233,150.0,815,135.0,698,1,dep,10321,incoming
233,8058.0,815,190.0,698,1,rcf,10321,incoming
233,1182.0,233,5220.0,698,0,dlv,10321,incoming
815,50.0,815,86.0,698,0,rcs,3009,incoming
233,236.0,815,240.0,698,1,dep,3009,incoming
233,157.0,815,195.0,698,1,rcf,3009,incoming
233,536.0,233,5220.0,698,0,dlv,3009,incoming
233,37372.0,233,37917.0,698,0,rcs,13229,outgoing
700,1819.0,233,90.0,698,1,dep,13229,outgoing
700,1220.0,233,1400.0,698,1,rcf,13229,outgoing
700,60.0,700,3780.0,698,0,dlv,13229,outgoing
815,53.0,815,985.0,699,0,rcs,3866,incoming
671,1121.0,815,240.0,699,1,dep,3866,incoming
671,832.0,815,1020.0,699,1,rcf,3866,incoming
671,229.0,671,4680.0,699,0,dlv,3866,incoming
815,62.0,815,1000.0,699,0,rcs,3648,incoming
671,1136.0,815,240.0,699,1,dep,3648,incoming
671,901.0,815,1020.0,699,1,rcf,3648,incoming
